,codigo,bairro,valor,condominio+iptu,area,banheiros,suites,garagem,portao eletronico,DCE,salas,total de uni.,varanda,piscinas,posicao,descricao da vaga,unidade por andar,sol da manha,playground,circuito de tv,quadra de esporte,jardins,elevador,academia,hall social,sauna,salao de festas,quartos,portaria permanente
1435,502897,praia da costa,600000.0,1780.0,176.05,1.0,1.0,1.0,1,1,1,40,2,1, Fundo, privativa e coberta - nº 49 ,4,0,0,1,0,1,1,0,1,1,1,3,1
729,398726,praia do canto,660000.0,538.0,90.0,2.0,1.0,2.0,1,0,1,0,2,1, Fundo," privativa, coberta, 01 livre e 01 presa ",4,1,1,1,0,1,1,1,1,1,1,3,1
1227,569649,colina de laranjeiras,255000.0,299.23,73.28,1.0,1.0,2.0,1,0,1,96,1,1, Fundo, privativas descobertas ,8,0,1,1,1,1,1,1,1,1,1,2,1
993,338412,praia do canto,1490000.0,2338.61,260.0,1.0,2.0,2.0,1,0,1,16,1,0, Frente," privativa, livre, coberta ",1,1,0,1,0,0,1,0,0,0,1,4,1
1216,638014,valparaíso,235000.0,287.0,89.0,2.0,1.0,1.0,1,0,1,96,1,1, Fundo, n°23 ,8,1,1,1,0,1,1,0,1,1,1,2,1
751,347791,jardim camburi,680000.0,363.4,101.6,2.0,1.0,2.0,1,0,1,24,2,1, Fundo, solidária e coberta ,4,1,0,1,0,0,1,0,1,1,1,3,0
710,529623,jardim da penha,650000.0,980.0,90.0,1.0,1.0,2.0,1,0,1,48,2,1, Frente," solidária, coberta ",12,0,1,0,0,0,1,1,1,1,1,3,1
383,651684,jardim camburi,398000.0,470.35,72.0,1.0,1.0,3.0,1,0,1,20,1,0, Frente," privativa, coberta ",4,1,0,0,0,1,1,0,0,0,0,2,0
82,656642,jardim da penha,250000.0,0.0,54.0,1.0,,,1,0,1,12,0,0, Lateral, ,4,0,0,0,0,1,0,0,1,0,0,2,0
845,344636,mata da praia,830000.0,76.81,120.0,1.0,1.0,2.0,1,0,1,48,1,1, Frente, cobertas e solidárias ,4,1,1,1,0,1,1,0,1,0,1,4,1
1372,655266,praia de itaparica,380937.5,1018.2,74.37,1.0,1.0,1.0,0,0,1,228,1,1, Lateral, privativa - nº 28 t ,12,1,1,1,0,1,1,1,1,1,1,2,1
135,655643,jardim camburi,278125.0,710.0,66.08,1.0,1.0,1.0,0,0,1,96,1,1, Fundo, privativa - nº v 06 ,6,1,1,1,0,1,1,1,1,1,1,3,1
1182,628762,nova almeida,185000.0,0.0,58.48,1.0,,1.0,0,0,1,12,1,0, Frente, coberta ,6,1,0,0,0,1,1,0,0,1,1,2,0
593,525539,bento ferreira,540000.0,1.0,90.0,1.0,1.0,2.0,1,0,1,36,1,1, Fundo, privativa / coberta ,3,1,1,1,0,1,1,0,1,1,1,3,1
623,571564,praia do canto,555000.0,535.9,70.0,2.0,1.0,2.0,1,0,1,44,1,1, Frente," cobertas - privativas, 01 livre e 01 presa ",4,1,0,1,0,1,1,0,1,1,1,2,1
277,613166,praia do canto,350000.0,28.18,70.0,1.0,,0.0,1,0,1,8,0,0, Lateral, estacionamento ,4,1,0,0,0,0,0,0,0,0,0,2,0
1155,516128,valparaíso,155000.0,220.0,64.0,1.0,0.0,1.0,1,0,1,0,0,0, Frente, descoberta ,0,1,0,1,1,0,0,0,0,0,1,3,1
583,638010,praia do canto,530000.0,1024.96,105.0,1.0,1.0,2.0,1,1,1,22,1,1, Frente, solidarias e cobertas ,2,0,0,1,0,1,1,0,1,1,1,3,1
1198,513255,morada de laranjeiras,210000.0,275.0,51.0,1.0,1.0,1.0,1,0,1,80,1,1, Fundo, vaga coberta ,8,1,1,1,1,1,1,1,1,1,1,2,1
1071,640857,taquaras i,80000.0,153.7,47.27,,,1.0,0,0,0,0,0,0, Fundo, descoberta ,0,0,1,0,1,0,0,0,0,0,1,2,1
125,617128,jardim camburi,270000.0,367.0,70.0,1.0,0.0,1.0,1,0,1,12,0,0, Frente, privativa ,4,0,1,1,1,1,0,0,1,0,1,3,1
354,643207,praia do canto,385000.0,758.04,95.0,1.0,1.0,2.0,1,0,1,33,2,1, Frente, privativa / solidárias / coberta ,3,1,1,1,0,1,1,0,1,1,1,3,1
347,655689,santa terezinha,380000.0,403.18,60.0,2.0,1.0,1.0,1,0,1,36,1,1, Fundo, livre ,4,0,0,0,0,0,1,0,0,0,0,2,0
857,472016,mata da praia,850000.0,701.0,115.0,1.0,1.0,2.0,1,0,1,48,1,1, Fundo, privativa / coberta ,4,1,1,1,0,1,1,0,1,1,1,4,1
1214,648849,ourimar,230000.0,279.2,66.85,,1.0,1.0,0,0,0,0,0,0, Frente, coberta ,0,0,1,0,1,0,1,1,0,0,1,3,0
1007,655187,ponta de tubarão,1600000.0,1347.0,183.27,2.0,2.0,3.0,1,1,1,72,2,1, Frente, privativas e cobertas ,4,1,1,1,1,1,1,1,1,1,1,5,1
1525,632473,itapuã,1950000.0,2802.71,249.14,3.0,2.0,3.0,1,1,2,96,1,1, Lateral," soltas e cobertas, números 85,86 e 87  ",4,1,1,1,0,1,1,0,1,1,1,3,1
275,588908,praia do canto,350000.0,773.52,99.0,3.0,0.0,1.0,1,1,1,28,0,0, Frente, livre ,4,1,0,1,0,0,1,0,1,0,1,3,1
885,626552,praia de santa helena,900000.0,772.59,108.0,4.0,3.0,2.0,1,0,2,192,1,1, Lateral, cobertas e solidarias no térreo ,4,0,1,1,1,1,1,1,1,1,1,3,1
1047,532319,barro vermelho,2500000.0,900.0,216.7,4.0,2.0,3.0,1,1,1,42,1,1, Frente, privativas e cobertas ,3,1,1,1,1,1,1,1,1,1,1,3,1
181,583017,jardim camburi,300000.0,0.0,44.0,1.0,1.0,1.0,1,0,1,120,1,1, Lateral, direito ao uso  de estacionamento rotativa ,20,0,0,1,0,0,1,0,1,0,1,1,1
1269,648632,ilha dos aires,187000.0,678.16,49.41,1.0,,1.0,1,0,1,144,1,1, Frente, privativa e semi coberta - nº 20 ,6,1,1,1,0,1,1,1,1,1,1,2,1
1084,636920,valparaíso,109000.0,251.2,42.0,1.0,,1.0,1,0,1,16,0,0, Frente, rotativa descoberta  ,4,0,0,0,0,1,0,0,0,0,1,2,1
230,660399,jardim camburi,320000.0,470.0,80.0,1.0,,1.0,1,0,1,144,0,0, Lateral, privativa coberta ,4,1,1,0,1,1,0,0,0,0,1,3,1
458,651017,jardim da penha,440000.0,417.24,71.87,1.0,,1.0,0,0,1,30,1,1, Lateral, livre e coberta ,6,1,0,1,0,0,1,0,1,0,1,2,1
1448,647497,praia da costa,680000.0,1971.13,107.0,1.0,1.0,2.0,1,1,1,64,1,1, Fundo, privativa e coberta - térreo nº 02 e 15 ,4,0,1,1,0,1,1,1,1,1,1,3,1
1247,577572,hélio ferraz,335000.0,554.0,80.0,2.0,2.0,1.0,1,0,1,20,1,1, Frente, privativa ,4,1,1,1,1,1,1,1,1,1,1,3,1
1131,593035,planíce da serra,140000.0,191.09,45.0,1.0,1.0,1.0,1,0,1,50,0,0, Fundo, privativa descoberta ,10,1,1,0,1,1,0,0,0,0,1,2,1
1430,611285,praia da costa,580000.0,350.0,103.0,1.0,1.0,2.0,1,0,1,160,1,1, Fundo," soltas, cobertas, ficam no pav g, nºs 107 e 110 ",8,0,1,1,1,1,1,1,1,1,1,3,1
436,605982,praia do canto,430000.0,550.0,100.0,1.0,1.0,1.0,1,1,1,32,0,0, Frente," privativa, coberta e livre ",4,0,0,0,0,0,1,0,0,0,1,3,1
709,541670,praia do canto,650000.0,873.71,116.43,3.0,1.0,2.0,1,1,1,36,1,1, Frente, livres e cobertas ,4,1,0,1,0,1,1,0,1,1,1,3,1
1061,578833,barro vermelho,3200000.0,2233.87,348.0,2.0,4.0,4.0,1,1,1,30,2,1, Frente, privativa / coberta ,2,1,1,1,1,1,1,1,1,1,1,4,1
293,88182,bento ferreira,360000.0,595.0,75.0,3.0,1.0,1.0,1,1,1,54,1,0, Frente," privativa, coberta, livre ",6,1,0,1,0,0,1,0,1,0,1,2,0
1431,658495,praia da costa,580000.0,1520.0,148.0,1.0,1.0,2.0,1,0,1,56,1,1, Frente, privativa e coberta ,4,0,0,1,0,1,1,0,1,1,1,3,1
848,630933,mata da praia,835000.0,888.0,128.0,1.0,1.0,1.0,0,1,1,50,1,1, Frente, privativa / coberta ,4,0,1,1,1,1,1,0,1,1,1,3,1
1486,599200,praia da costa,840000.0,720.0,204.06,2.0,2.0,2.0,1,1,2,36,1,1, Fundo, privativas ,3,1,0,1,0,0,1,1,1,1,1,4,1
1493,643908,praia de itaparica,870000.0,1535.98,150.97,1.0,2.0,2.0,1,1,2,32,1,1, Frente, privativa e coberta ,2,1,1,1,0,1,1,1,1,1,1,3,1
789,639402,jardim da penha,727000.0,907.4,135.0,1.0,2.0,2.0,1,1,1,10,1,1, Frente," privativas, livres e cobertas. ",3,0,0,1,0,1,1,0,0,1,1,3,0
1327,625520,itapuã,310000.0,250.0,65.0,1.0,1.0,1.0,0,0,1,42,1,1, Frente," privativa, fica no pilotis n°102 ",3,0,0,1,0,1,1,0,0,1,0,2,1
391,627424,jardim da penha,400000.0,364.33,110.0,1.0,1.0,1.0,0,0,1,6,1,0, Frente, coberta ,2,0,0,0,0,0,0,0,0,0,0,3,0
197,658292,jardim camburi,300000.0,390.0,64.0,1.0,1.0,1.0,0,0,1,56,1,1, Frente, vaga 23 no g1 - livre e coberta ,8,0,0,1,0,0,1,0,1,0,1,2,1
284,666360,jardim da penha,350000.0,250.0,71.73,1.0,,1.0,1,0,1,12,1,0, Frente," privativa, coberta ",4,1,0,1,0,0,0,0,0,0,0,2,0
326,652544,barro vermelho,370000.0,325.73,76.0,1.0,1.0,1.0,1,0,1,68,1,0, Frente, privativa  ,4,0,1,0,1,1,1,0,1,0,1,3,1
1206,655171,planalto de carapina,215000.0,269.0,57.0,1.0,1.0,1.0,1,0,1,96,1,1, Fundo, privativa livre e coberta ,8,0,1,1,1,1,1,1,1,1,1,2,1
437,561735,jardim camburi,430000.0,330.0,70.0,1.0,1.0,2.0,1,0,1,28,1,1, Frente, ,4,1,1,0,0,0,1,0,1,0,1,2,1
1499,653723,praia de itaparica,950000.0,1124.16,215.48,4.0,2.0,2.0,1,1,1,32,1,1, Frente, livre ,2,1,1,1,1,1,1,0,1,0,1,4,1
1026,582153,enseada do suá,1990000.0,1400.0,243.0,1.0,4.0,4.0,1,1,2,0,3,1, Frente, 2 livres e 2 solidárias cobertas ,0,1,1,1,0,1,1,1,1,1,1,4,1
144,639198,jardim da penha,280000.0,183.43,70.0,2.0,1.0,1.0,0,1,1,0,0,0, Frente, ,0,1,0,0,0,1,0,0,1,0,0,3,0
604,377903,jardim camburi,550000.0,450.0,95.0,1.0,1.0,2.0,0,0,1,36,1,1, Frente," privativa, solidaria, coberta ",3,0,0,1,0,1,1,0,1,1,1,3,1
66,630405,jardim camburi,249000.0,276.2,55.0,1.0,,1.0,1,0,1,42,1,0, Frente, livre e coberta ,6,0,0,0,0,0,1,0,0,0,0,2,0
1268,640540,ilha dos aires,170000.0,394.54,49.5,1.0,,1.0,1,0,1,72,1,1, Fundo, descoberta ,6,0,1,1,0,1,1,1,1,0,1,2,1
1260,627930,praia de itaparica,145000.0,559.76,51.0,1.0,0.0,0.0,0,0,1,12,1,0, Frente, ,4,1,0,0,0,0,0,0,0,0,0,1,0
1261,658522,coqueiral de itaparica,145000.0,230.0,50.0,1.0,,1.0,1,0,1,8,0,0, Frente, estacionamento / vaga de garagem rotativa ,2,1,1,1,1,1,0,0,0,0,1,2,1
1224,643613,colina de laranjeiras,250000.0,316.16,70.69,1.0,1.0,1.0,1,0,1,96,1,1, Frente, privativa coberta  ,8,1,1,0,1,1,1,1,1,1,1,2,1
1048,606673,praia do canto,2500000.0,2914.28,450.0,5.0,4.0,3.0,1,1,3,0,4,1, Frente, 01 (p) - livre e coberta - 02 (g) cobertas - sendo 01 livre - 01 solidária ,0,1,0,1,0,1,1,0,1,1,1,4,1
621,658628,jardim camburi,550000.0,710.0,84.0,1.0,1.0,2.0,1,0,1,84,1,1, Frente," privativas, livres e cobertas ",6,1,1,0,1,0,1,1,1,1,1,3,1
683,397440,jardim da penha,620000.0,480.0,136.0,1.0,1.0,1.0,1,1,1,12,1,0, Frente, privativa e coberta ,3,0,0,0,0,0,1,0,1,0,1,3,0
244,557750,praia do canto,330000.0,451.28,110.0,2.0,1.0,0.0,1,1,1,36,0,0, Frente, ,4,0,0,1,0,1,1,0,1,0,1,3,1
813,644748,enseada do suá,770000.0,800.0,96.0,2.0,1.0,2.0,0,0,1,0,1,1, Frente, 87 e 88 ,0,1,0,1,1,0,0,1,1,1,1,3,1
909,592046,jardim da penha,980000.0,665.93,140.0,1.0,2.0,3.0,1,0,2,52,2,1, Frente," privativa, livre e coberta. ",2,0,1,0,1,1,1,1,1,1,1,4,1
412,613051,santa luíza,420000.0,630.0,120.0,2.0,1.0,1.0,1,1,1,204,2,1, Frente," solta, privativa , coberta ",6,0,0,1,1,1,1,1,1,1,1,3,1
725,654785,jardim camburi,650000.0,645.5,104.0,3.0,1.0,2.0,1,1,1,56,1,1, Lateral," no térreo, cobertas e em linha (solidárias) ",4,1,1,1,1,1,1,1,1,1,1,3,1
805,628773,praia do canto,750000.0,851.0,110.0,1.0,1.0,2.0,1,1,1,0,2,1, Fundo, solidarias ,2,1,1,1,0,1,1,0,1,0,1,3,1
1418,597340,praia de itaparica,520000.0,456.1,109.51,3.0,1.0,2.0,1,0,1,300,2,1, Lateral, solidária e coberta. ,4,0,1,1,0,1,1,1,1,1,1,3,1
1399,627966,praia da costa,450000.0,551.82,179.0,3.0,1.0,1.0,0,0,1,22,1,0, Frente, privativa ,2,1,1,1,0,1,1,0,1,0,1,4,0
737,608606,praia de santa helena,680000.0,1300.0,108.0,1.0,2.0,2.0,1,0,1,96,1,1, Fundo," cobertas , número 228 ",4,0,1,1,1,1,1,1,1,1,1,3,1
1003,626175,mata da praia,1600000.0,2229.0,232.74,2.0,2.0,2.0,1,1,2,56,1,1, Fundo, privativas e cobertas ( número 49 e 50)  ,4,1,1,1,0,1,1,1,1,1,1,4,1
918,608383,praia do canto,995000.0,309.0,150.0,1.0,1.0,3.0,1,0,2,16,2,0, Frente," privativo, livre, coberta ",2,0,0,0,0,1,1,0,1,1,1,3,1
712,583666,praia do canto,650000.0,485.0,96.0,2.0,1.0,2.0,1,0,1,114,1,1, Frente," subsolo vagas nº 20 e 21 de frente a rampa, solidárias ",6,1,1,1,1,1,1,1,1,0,1,3,1
1249,577637,colina de laranjeiras,342900.0,341.0,79.89,1.0,1.0,2.0,1,0,1,96,1,1, Frente, privativas descobertas ,8,0,1,1,1,1,1,1,1,1,1,3,1
1173,629710,ourimar,179000.0,236.18,45.0,1.0,,1.0,1,0,1,616,0,1, Fundo, ,8,0,1,1,1,1,1,1,0,0,1,2,1
509,484838,santa lúcia,470000.0,486.4,72.0,2.0,1.0,1.0,1,0,1,0,2,1, Frente," livre, coberta. ",6,0,0,0,0,1,1,1,1,1,1,2,1
822,655721,barro vermelho,785000.0,1042.1,102.88,3.0,1.0,2.0,1,0,1,30,1,1, Frente," livre, solidária e coberta ",2,1,0,0,0,1,1,0,1,1,1,3,1
192,634974,jardim camburi,300000.0,350.52,80.0,1.0,1.0,1.0,1,0,1,12,0,0, Frente, privativa / livre / coberta ,4,1,0,0,0,0,0,0,1,0,0,3,1
948,619521,bento ferreira,1200000.0,997.0,160.0,1.0,2.0,3.0,1,1,1,36,1,1, Frente, privativa / livre / coberta / solidaria ,2,1,1,1,1,1,1,1,1,1,1,4,1
1217,509856,jardim atlântico,238000.0,327.0,95.0,1.0,1.0,1.0,1,0,1,16,1,0, Frente, privativa  ,4,0,0,0,0,0,0,0,0,0,0,3,0
339,610209,jardim camburi,380000.0,401.15,73.0,1.0,1.0,1.0,1,0,1,54,1,0, Frente," privativa, livre e coberta ",6,1,0,1,0,0,1,0,1,0,1,3,1
271,457093,santa terezinha,350000.0,388.0,67.62,1.0,1.0,1.0,1,0,1,70,1,1, Lateral, livre coberta ,10,1,1,1,0,1,1,0,1,1,1,2,1
1518,538332,praia de itaparica,1506074.24,878.0,182.14,3.0,2.0,3.0,1,1,1,60,1,1, Frente, ,4,1,1,1,0,1,1,1,1,1,1,4,1
254,595351,jardim camburi,339275.0,403.11,69.0,2.0,1.0,1.0,1,0,1,36,1,0, Lateral," coberta, privativa e livre ",6,1,1,1,0,0,1,0,1,1,1,2,1
507,536381,jardim da penha,470000.0,47.49,138.0,3.0,1.0,2.0,0,0,1,6,0,0, Frente, privativas/cobertas/solidarias ,2,1,0,0,0,0,0,0,0,0,0,3,0
318,605542,jardim camburi,370000.0,485.0,60.0,1.0,1.0,1.0,1,0,1,36,0,0, Lateral, solta e coberta ,4,1,0,1,0,0,1,0,1,0,1,2,0
319,614749,jardim camburi,370000.0,780.0,69.0,1.0,1.0,1.0,1,0,1,21,1,0, Fundo, privativa e livre ,3,1,0,0,0,0,1,0,1,0,0,2,0
717,618677,jardim camburi,650000.0,504.0,100.0,1.0,1.0,2.0,1,0,1,66,1,1, Lateral, solidaria  ,6,1,0,0,0,0,1,0,1,1,1,3,1
57,469531,enseada do suá,240000.0,602.83,62.0,1.0,0.0,1.0,0,0,1,90,1,1, Fundo," privativa, coberta e solta ",6,0,1,1,1,1,1,0,0,1,1,2,1
1142,606439,morada de laranjeiras,145000.0,193.71,48.6,1.0,,1.0,1,0,1,288,1,1, Frente, privativa descoberta ,0,1,1,1,1,1,1,0,0,0,1,2,0
997,542236,jardim da penha,1500000.0,850.0,250.0,1.0,1.0,2.0,0,0,1,8,1,1, Frente, privativas ,2,1,0,1,0,1,1,0,1,0,1,3,0
1419,657306,itapuã,520000.0,650.0,127.92,1.0,1.0,2.0,0,0,1,52,2,0, Frente, privativa coberta ,4,0,0,0,0,0,0,0,0,0,0,3,0
651,589267,jardim camburi,590000.0,0.0,100.0,2.0,1.0,1.0,1,0,1,16,1,0, Frente," privativa, livre e coberta ",2,0,0,1,0,1,0,0,1,0,1,3,1
660,652735,mata da praia,590000.0,465.0,100.0,2.0,1.0,1.0,1,0,1,85,1,1, Lateral," privativa, livre e coberta ",5,1,1,1,0,1,1,1,1,1,1,2,1
72,509254,jardim da penha,250000.0,120.0,45.0,1.0,0.0,1.0,1,0,1,16,0,0, Frente, privativa ,4,0,0,0,0,0,0,0,0,0,0,2,0
58,622157,maruípe,240000.0,0.0,48.0,1.0,1.0,1.0,1,0,1,36,1,1, Frente, ,6,0,1,1,0,1,1,0,0,0,1,2,0
1381,652323,praia de itaparica,399900.0,815.0,87.63,1.0,1.0,2.0,1,0,1,176,1,1, Lateral, privativa e coberta - nº 20 e 20 a no subsolo ,8,1,1,1,0,1,1,1,1,1,1,3,1
1172,475214,valparaíso,177000.0,330.0,47.66,1.0,0.0,1.0,1,0,1,200,1,1, Frente, privativa e coberta nº 97 ,10,1,1,1,1,1,1,0,1,1,1,2,1
249,650642,jardim da penha,330000.0,341.64,70.0,1.0,,1.0,0,0,1,12,0,0, Frente," privativa, livre e coberta  ",4,1,0,0,0,0,0,0,1,0,0,2,0
1364,664701,praia de itaparica,360000.0,526.2,118.0,2.0,1.0,2.0,1,0,1,48,1,1, Lateral," cobertas, privativas e livres ",4,1,1,1,0,0,1,0,1,1,1,2,1
505,354018,santa lúcia,465000.0,485.0,72.0,1.0,1.0,2.0,1,0,1,52,1,1, Frente, soltas e cobertas ,4,0,1,1,0,1,1,1,1,1,1,2,1
867,653467,bento ferreira,879000.0,915.0,123.07,1.0,3.0,2.0,1,0,1,52,3,1, Frente, privativas ,4,0,1,1,0,1,1,1,1,1,1,3,0
1076,641439,castelândia,95000.0,12.48,51.0,1.0,,1.0,0,0,0,0,0,0, Frente, descoberta ,0,0,1,0,1,0,0,0,0,0,1,2,1
456,622294,bento ferreira,440000.0,397.8,68.0,1.0,1.0,1.0,1,0,1,216,1,1, Frente, privativa/coberta/ ,8,1,1,1,0,1,1,1,1,1,1,2,1
1273,653437,praia da costa,190000.0,275.0,49.0,1.0,,1.0,1,0,1,8,0,0, Frente, descoberta e solidaria ,2,1,0,0,0,0,0,0,0,0,0,2,1
428,654784,jardim camburi,420000.0,437.66,130.0,3.0,1.0,1.0,0,1,1,16,1,0, Lateral, solta e comerta ,4,1,0,0,0,0,1,0,1,0,1,3,0
563,601610,jardim camburi,505000.0,361.0,100.0,1.0,2.0,1.0,1,0,1,40,1,0, Frente, privativa e coberta ,4,0,0,0,0,0,1,0,0,1,1,3,0
537,608282,jardim da penha,489059.91,2.0,62.78,1.0,1.0,1.0,0,0,1,60,1,0, Lateral, livre ,6,0,0,0,0,0,0,0,0,0,0,2,0
788,583041,jardim da penha,725000.0,472.48,100.0,1.0,1.0,2.0,1,1,2,20,1,0, Frente," privativa, solidária ",2,0,0,0,0,1,1,0,0,0,1,3,0
1087,605844,morada de laranjeiras,110000.0,254.0,43.7,1.0,,1.0,1,0,1,128,0,0, Frente, descoberta ,4,0,1,1,1,1,0,0,0,0,1,2,1
1336,655381,praia de itaparica,322395.83,1018.2,61.71,1.0,1.0,1.0,0,0,1,228,1,1, Lateral, privativa - nº 26 p ,12,1,1,1,0,1,1,1,1,1,1,2,1
513,69737,jardim camburi,470000.0,480.96,92.0,2.0,1.0,1.0,1,0,1,120,1,1, Fundo, privativa / coberta ,6,1,1,1,0,1,1,0,1,1,1,3,1
772,455885,jardim da penha,700000.0,900.0,140.0,4.0,2.0,2.0,1,1,1,20,1,0, Lateral, privativa e coberta ,4,0,1,1,0,1,1,0,1,1,1,4,0
1274,657853,nossa senhora da penha,190000.0,0.0,68.0,1.0,,1.0,1,0,1,224,1,1, Frente," coberta, privativa e livre ",8,1,1,1,1,1,1,0,1,0,1,2,0
708,561229,enseada do suá,650000.0,581.64,100.0,2.0,1.0,2.0,1,1,1,76,1,1, Lateral, privativas e cobertas ,4,1,0,1,1,1,1,1,1,1,1,3,1
1057,405635,barro vermelho,3000000.0,1250.0,348.0,1.0,4.0,4.0,1,1,0,30,3,1, Frente, privativas ,2,1,1,1,1,1,1,1,1,1,1,4,1
869,136170,barro vermelho,890000.0,589.91,145.0,4.0,1.0,3.0,1,1,1,6,2,0, Frente, cobertas e espaçosas ,1,1,0,1,0,1,1,0,1,0,1,4,0
330,628470,jardim da penha,375000.0,318.0,80.0,1.0,,1.0,0,0,1,16,1,0, Frente, descoberta ,4,0,0,0,0,0,0,0,1,0,0,3,0
916,655277,barro vermelho,990000.0,835.5,115.0,1.0,1.0,2.0,1,1,1,36,1,1, Frente, livre e coberta ,2,0,1,1,0,1,1,0,1,1,1,3,1
498,600448,jardim camburi,460000.0,613.65,77.0,2.0,1.0,1.0,1,0,1,0,1,1, Fundo, livre ,6,1,1,1,0,0,1,1,1,1,1,3,0
157,540063,jardim da penha,290000.0,344.22,38.0,1.0,0.0,1.0,1,0,1,40,1,0, Lateral, privativa/coberta/livre ,8,0,0,1,0,1,1,0,1,0,1,1,0
1092,627241,jardim limoeiro,115000.0,161.57,45.82,1.0,,1.0,1,0,1,16,0,0, Frente, rotativa descoberta  ,4,1,1,0,0,1,0,0,0,0,1,2,0
500,548464,ilha de monte belo,460666.98,0.0,150.11,2.0,1.0,1.0,1,0,1,104,1,1, Lateral, privativa e coberta ,8,1,1,1,0,1,1,1,1,0,1,2,1
1308,665846,praia de itaparica,274000.0,250.0,54.32,1.0,,1.0,1,0,1,112,2,1, Fundo, privativa e coberta - nº 4 g1 ,8,0,1,1,0,1,1,1,0,1,1,2,1
519,542502,santa lúcia,478000.0,551.68,64.0,1.0,1.0,2.0,1,0,1,40,1,1, Frente, provativa e coberta ,4,0,0,0,0,0,1,0,1,1,1,2,1
759,129365,jardim da penha,690000.0,440.0,120.0,2.0,1.0,2.0,1,1,1,10,1,1, Lateral, solidárias e cobertas ,2,1,0,0,0,0,1,0,1,0,1,4,0
475,618387,jardim camburi,450000.0,309.95,80.0,1.0,2.0,2.0,1,0,1,35,2,0, Frente, cobertas e solidarias ,5,0,0,1,0,0,1,0,1,0,0,3,0
1141,565055,jardim limoeiro,145000.0,260.93,48.02,1.0,0.0,1.0,1,0,1,132,2,1, Fundo, privativa descoberta ,11,1,1,1,1,1,1,1,0,1,1,2,1
790,66669,jardim da penha,730000.0,501.9,130.0,2.0,1.0,1.0,1,1,1,16,1,0, Fundo, ,4,0,0,0,0,1,1,0,1,0,1,4,0
52,665825,centro,230000.0,399.0,120.0,,,0.0,1,1,0,54,0,0, Fundo, sem vaga de garagem ,3,1,0,0,0,0,1,0,0,0,0,3,1
332,307324,enseada do suá,375000.0,449.82,72.0,2.0,1.0,1.0,1,0,1,36,1,1, Frente, livre e coberta no g1 ,4,1,0,1,0,1,1,0,1,1,0,2,1
836,67042,jardim da penha,800000.0,858.96,140.0,1.0,1.0,2.0,1,1,1,6,1,0, Frente, privativa / coberta ,2,0,0,0,0,0,1,0,0,0,0,3,1
1051,659033,enseada do suá,2600000.0,1400.0,243.0,1.0,4.0,4.0,1,1,2,0,4,1, Frente, livres e cobertas ,0,1,1,1,1,1,1,1,1,1,1,4,1
1044,481064,mata da praia,2400000.0,1423.0,310.0,6.0,4.0,4.0,1,1,3,12,1,1, Frente, 2 livres 2 solidárias ,1,1,1,1,1,1,1,1,1,1,1,4,1
558,570253,mata da praia,500000.0,1151.0,69.08,2.0,2.0,1.0,1,0,1,120,1,1, Lateral, coletiva ,10,0,1,1,1,1,1,1,1,1,1,2,1
951,636508,jardim camburi,1200000.0,529.64,240.0,5.0,1.0,3.0,1,0,2,7,2,1, Frente," cobertas, sendo 2 soltas e 1 presa ",1,1,0,1,0,1,1,0,1,1,0,3,0
681,367324,praia do canto,620000.0,1161.11,63.48,1.0,1.0,2.0,1,0,1,48,1,1, Frente, cobertas e solidárias ,4,0,1,1,0,1,1,1,1,1,1,2,1
237,655452,santa terezinha,325000.0,805.19,56.0,1.0,1.0,1.0,1,0,1,56,1,1, Fundo, coberta ,8,0,1,0,0,0,1,1,1,0,1,2,1
526,436979,santa lúcia,480000.0,758.04,100.0,2.0,1.0,2.0,1,0,1,33,1,1, Lateral," privativa, coberta, solidária ",3,1,1,1,1,1,1,0,1,1,1,3,1
757,643086,enseada do suá,690000.0,465.85,96.0,2.0,1.0,2.0,1,0,1,72,1,1, Frente, cobertas - privativas e solidárias ,4,1,1,1,1,1,1,1,1,1,1,3,1
1019,626524,praia de santa helena,1750000.0,1501.0,275.0,1.0,4.0,4.0,1,0,2,48,4,1, Frente, privativas ,2,1,0,1,0,1,1,0,1,1,1,4,1
1366,643795,praia da costa,370000.0,1210.0,88.5,2.0,1.0,1.0,1,0,1,0,1,1, Fundo, livre coberta ,6,0,0,1,0,1,1,0,1,1,1,2,1
958,487916,praia do canto,1250000.0,1200.0,300.0,2.0,3.0,2.0,1,1,3,30,1,1, Frente, livres ,4,1,0,1,0,0,1,1,1,0,1,4,1
883,505137,jardim camburi,900000.0,0.0,257.0,1.0,3.0,2.0,0,1,2,3,2,0, Frente, privativa coberta ,1,1,0,0,0,0,0,0,0,0,0,4,0
37,527472,jardim camburi,220000.0,282.0,35.0,1.0,0.0,1.0,1,0,1,160,1,1, Lateral, estacionamento rotativo ,20,1,0,1,0,1,1,1,1,0,1,1,1
868,646727,praia do canto,888000.0,1.0,69.16,2.0,2.0,2.0,1,0,1,0,1,1, Frente, 1 livre e 1 solidária. cobertas. ,0,0,0,0,0,0,1,1,1,0,1,2,0
1319,594590,praia da costa,300000.0,370.0,90.0,1.0,,1.0,1,1,1,72,0,0, Lateral, ,4,1,0,0,0,1,1,0,0,1,1,2,1
655,608374,jardim camburi,590000.0,640.0,92.0,1.0,1.0,2.0,1,0,1,28,1,1, Frente, privativa / livre / solidaria / coberta ,4,0,0,0,0,1,1,0,1,0,1,3,0
